,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tmdb_id,poster_url
3001,3011,False,/wyv2Y9vXYJwJzF6cNVuVwVOsOUj.jpg,"[28, 12, 18, 14, 53]",397567,ko,신과함께-죄와 벌,"Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.",4.3574,/gJSvIsI6oQfFim0PGyuuiCYfqKs.jpg,2017-12-20,Along with the Gods: The Two Worlds,False,8.072,1097,397567,https://image.tmdb.org/t/p/w500/gJSvIsI6oQfFim0PGyuuiCYfqKs.jpg
3002,3012,False,/vzavBt9c6v4zBaGiwQDO21aNQG9.jpg,"[28, 12, 10752]",11046,en,Where Eagles Dare,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",4.6639,/dnyiVS4Ad4w4rfS4Bm1YalEdonx.jpg,1968-12-04,Where Eagles Dare,False,7.514,921,11046,https://image.tmdb.org/t/p/w500/dnyiVS4Ad4w4rfS4Bm1YalEdonx.jpg
3003,3014,False,/mzSE77QAYqbuL73kXQGwVeqkzwa.jpg,[35],9788,en,Accepted,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",4.3863,/pMh1dCw5vhMATmJs0ve0OpoSVED.jpg,2006-08-18,Accepted,False,6.408,1617,9788,https://image.tmdb.org/t/p/w500/pMh1dCw5vhMATmJs0ve0OpoSVED.jpg
3004,3015,False,/xtOCTmGemASooRkAxRorYODig1p.jpg,"[28, 80, 18]",770906,te,సలార్: పార్ట్‌ 1 – సీజ్‌ఫైర్‌,"Set in the fictional dystopian city-state of Khansaar, the film follows the friendship between Deva, a tribesman, and Varadha, the prince of Khansaar. When a coup d'état is planned by his father's ministers and his relatives, Varadha enlists Deva's help to become Khansaar's undisputed ruler.",3.8183,/nlu9WbcetNFRGXXPWITr30ob7W6.jpg,2023-12-21,Salaar: Part 1 - Ceasefire,False,6.7,90,770906,https://image.tmdb.org/t/p/w500/nlu9WbcetNFRGXXPWITr30ob7W6.jpg
3005,3016,False,/aqvospM52NFtgFkrIbzk5nSy7Sh.jpg,"[12, 28, 53]",700,en,Octopussy,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Indian Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,5.6208,/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg,1983-06-05,Octopussy,False,6.36,2050,700,https://image.tmdb.org/t/p/w500/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg
3006,3017,False,/s9Bn7Mx4U9cWOR1WdFZjU1DTAkh.jpg,"[878, 12, 10751]",6795,en,Zathura: A Space Adventure,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",4.2288,/shUtIadbOk8BAWk4FR0LinbBUmR.jpg,2005-11-06,Zathura: A Space Adventure,False,6.431,3378,6795,https://image.tmdb.org/t/p/w500/shUtIadbOk8BAWk4FR0LinbBUmR.jpg
3007,3018,False,/eA0qc5ihjSKG05tdJO4QPgYPAwY.jpg,"[16, 10751, 12, 14, 28]",10228,ja,劇場版ポケットモンスター ミュウツーの逆襲,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",3.87,/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg,1998-07-18,Pokémon: The First Movie,False,6.932,1494,10228,https://image.tmdb.org/t/p/w500/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg
3008,3019,False,/eA0qc5ihjSKG05tdJO4QPgYPAwY.jpg,"[16, 10751, 12, 14, 28]",10228,ja,劇場版ポケットモンスター ミュウツーの逆襲,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",3.87,/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg,1998-07-18,Pokémon: The First Movie,False,6.932,1494,10228,https://image.tmdb.org/t/p/w500/xPW3AeK3iQi1Zd9dCbdNLijE48o.jpg
3009,3020,False,/ke3lanTAgCqPMpOyutIfXzYih2s.jpg,"[18, 10749]",266856,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",4.4199,/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,2014-11-07,The Theory of Everything,False,7.842,10768,266856,https://image.tmdb.org/t/p/w500/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg
3010,3021,False,/sjZIN2oDzOLGYuz21QwWw1tJ8ly.jpg,"[12, 36, 28]",1911,en,The 13th Warrior,"A Muslim ambassador exiled from his homeland joins a group of Vikings, initially offended by their behavior but growing to respect them. As they travel together, they learn of a legendary evil closing in and must unite to confront this formidable force.",4.5477,/pj1IQQ7ajwaOrjjTCxyM1L4mSnX.jpg,1999-08-13,The 13th Warrior,False,6.69,1927,1911,https://image.tmdb.org/t/p/w500/pj1IQQ7ajwaOrjjTCxyM1L4mSnX.jpg
3011,3022,False,/bk2fTuIhQIvdAA3RbnrnvLvuaTc.jpg,"[10402, 35, 28, 80]",525,en,The Blues Brothers,"Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",4.3552,/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,1980-06-16,The Blues Brothers,False,7.725,4337,525,https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg
3012,3022,False,/bk2fTuIhQIvdAA3RbnrnvLvuaTc.jpg,"[10402, 35, 28, 80]",525,en,The Blues Brothers,"Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",4.3552,/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,1980-06-16,The Blues Brothers,False,7.725,4337,525,https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg
3013,3023,False,/jazlkwXfw4KdF6fVTRsolOvRCmu.jpg,"[53, 12]",924482,en,The Ledge,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way.",3.6318,/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,2022-02-18,The Ledge,False,6.577,371,924482,https://image.tmdb.org/t/p/w500/S99eCSnRFfeZJmDaIGIZF58H7w.jpg
3014,3024,False,/vaAMTyj02s649dCWfGcOs8GDWg7.jpg,[35],100042,en,Dumb and Dumber To,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",3.6247,/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg,2014-11-12,Dumb and Dumber To,False,5.561,3256,100042,https://image.tmdb.org/t/p/w500/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg
3015,3025,False,/l53K8Fp1WcOMRL33CMsnnMUPiWg.jpg,"[80, 18, 53]",77016,en,End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,4.2654,/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,2012-09-20,End of Watch,False,7.351,3391,77016,https://image.tmdb.org/t/p/w500/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg
3016,3026,False,/j7UaggnefRqrKpmN4Q0KCxC5S0k.jpg,[35],9718,en,Talladega Nights: The Ballad of Ricky Bobby,"The fastest man on four wheels, Ricky Bobby is one of the greatest drivers in NASCAR history. A big, hairy American winning machine, Ricky has everything a dimwitted daredevil could want, a luxurious mansion, a smokin' hot wife and all the fast food he can eat. But Ricky's turbo-charged lifestyle hits an unexpected speed bump when he's bested by flamboyant Euro-idiot Jean Girard and reduced to a fear-ridden wreck.",3.3648,/3iCiTqsmJz1mO85AHzTiHNkRmb6.jpg,2006-08-04,Talladega Nights: The Ballad of Ricky Bobby,False,6.363,1756,9718,https://image.tmdb.org/t/p/w500/3iCiTqsmJz1mO85AHzTiHNkRmb6.jpg
3017,3027,False,/hUzs26surgYxbHATjyDIyWat6ZL.jpg,"[12, 18, 35]",1878,en,Fear and Loathing in Las Vegas,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",4.2311,/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,1998-05-22,Fear and Loathing in Las Vegas,False,7.2,4758,1878,https://image.tmdb.org/t/p/w500/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg
3018,3028,False,/nEADRuDgyTYiAFHi2Ki66bGybY8.jpg,"[18, 10749]",1450432,tl,Arouse,"Get ready to AROUSE your senses! Hosted by Aiko Garcia and Jenn Rosa, this steamy special brings you the hottest, most unforgettable scenes from VMX’s A-list sirens—AJ Raval, Ayanna Misola, Azi Acosta & more. Desire, passion, and pure heat—are you ready?",4.1744,/uTcNSqa2XgouS8cZ2eoyc93QVgC.jpg,2025-03-25,Arouse,False,7.929,7,1450432,https://image.tmdb.org/t/p/w500/uTcNSqa2XgouS8cZ2eoyc93QVgC.jpg
3019,3029,False,/eEracqIKUNxtAErm3WvG6Cm5ItU.jpg,[35],26123,en,American Pie Presents: The Book of Love,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity.",3.5948,/hwP0GEP0zy8ar965Xaht19SmMd3.jpg,2009-12-07,American Pie Presents: The Book of Love,False,5.258,1762,26123,https://image.tmdb.org/t/p/w500/hwP0GEP0zy8ar965Xaht19SmMd3.jpg
3020,3030,False,/wqpTrmGiqMJ6onAq3zrBhfomIJl.jpg,"[16, 12, 35, 14]",532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,"It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke.",3.841,/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg,2019-08-30,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,False,8.077,568,532067,https://image.tmdb.org/t/p/w500/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg
3021,3032,False,/shTsdzasKZHzioBvaUxgQLswMu7.jpg,"[10749, 18]",387820,ko,수상한 미용실,"Mi Na opens her new beauty salon. However, Mi Na doesn't reseive customers even though she has opend her salon for a while. Therefore, she tries to attract customers by implementing a sexy concept, which proves to be a jackpot.",4.1344,/qqSZAGnEh1ntFnKFBDACh7YUOwb.jpg,2015-10-22,Strange Hair Salon,False,6.8,11,387820,https://image.tmdb.org/t/p/w500/qqSZAGnEh1ntFnKFBDACh7YUOwb.jpg
3022,3033,False,/n5QtdxCS75UXSNzFCviXmgpysZA.jpg,"[53, 80, 18]",985932,tl,Virgin Forest,"A photographer is tasked to take a photo of a rare flower thriving in the mountain, but he discovers women trapped in a hidden brothel for illegal loggers.",4.0044,/6AnFbpUmxAjhInm04cl0sfCko6J.jpg,2022-06-24,Virgin Forest,False,5.222,18,985932,https://image.tmdb.org/t/p/w500/6AnFbpUmxAjhInm04cl0sfCko6J.jpg
3023,3034,False,/okdg55jhsr9k1F2lxsZoQncrLZL.jpg,"[18, 10749, 10752, 36]",3175,en,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",4.5275,/x2JQCgLjieWOwvImeGtLmuNgsrq.jpg,1975-12-18,Barry Lyndon,False,8.0,2956,3175,https://image.tmdb.org/t/p/w500/x2JQCgLjieWOwvImeGtLmuNgsrq.jpg
3024,3034,False,/okdg55jhsr9k1F2lxsZoQncrLZL.jpg,"[18, 10749, 10752, 36]",3175,en,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",4.5275,/x2JQCgLjieWOwvImeGtLmuNgsrq.jpg,1975-12-18,Barry Lyndon,False,8.0,2956,3175,https://image.tmdb.org/t/p/w500/x2JQCgLjieWOwvImeGtLmuNgsrq.jpg
3025,3035,False,/1l1013J6IQIipxN7KHTWipVngT0.jpg,"[35, 16, 10751]",227973,en,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",3.9578,/aiwdwnl7RFs1vcBanOKr13ye3wE.jpg,2015-11-05,The Peanuts Movie,False,6.9,1704,227973,https://image.tmdb.org/t/p/w500/aiwdwnl7RFs1vcBanOKr13ye3wE.jpg
3026,3036,False,/a8IFeO1BMn4QEfLsf41Ml7LodyC.jpg,"[18, 10749]",72570,en,The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",4.0684,/y5GUXzTvt7kSQbdQrSvbYNoa8HB.jpg,2012-02-05,The Vow,False,7.242,4123,72570,https://image.tmdb.org/t/p/w500/y5GUXzTvt7kSQbdQrSvbYNoa8HB.jpg
3027,3037,False,,"[28, 878]",848890,en,The Tomorrow War 2,The sequel to The Tomorrow War (2021).,4.0338,/5feOpRpuBL3aDuSdgmWMxDXe0Wz.jpg,,The Tomorrow War 2,False,0.0,0,848890,https://image.tmdb.org/t/p/w500/5feOpRpuBL3aDuSdgmWMxDXe0Wz.jpg
3028,3038,False,/voVlWqOCGVOSqfPd4pezLJR5gr2.jpg,"[35, 10749]",47938,ta,மின்னலே,"Rajesh Shivakumar is a college hoodlum who has his first crush on Reena Joseph, who unfortunately, is engaged to be married to Rajiv Samuel, an Indian engineer settled abroad. In an effort to gain her heart, Maddy impersonates Rajiv and gets close to Reena, aided by his grandfather Subbuni and his crooked sidekick Chockalingam. However, the real Rajiv shows up, bringing a shocking end to Reena's romantic interlude.",3.2917,/ipbcKx42WLD77mQdSGkHrf8LUuH.jpg,2001-02-18,Minnale,False,7.0,29,47938,https://image.tmdb.org/t/p/w500/ipbcKx42WLD77mQdSGkHrf8LUuH.jpg
3029,3039,False,/6EX31EmX6lo0SPZB93Ls2ReBfbd.jpg,"[28, 53, 80]",1948,en,Crank,"Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote.",5.2013,/rsKmhnvzJezjwC1Ud2Hh37oNpdQ.jpg,2006-08-31,Crank,False,6.65,3945,1948,https://image.tmdb.org/t/p/w500/rsKmhnvzJezjwC1Ud2Hh37oNpdQ.jpg
3030,3041,False,/ierU89Ob6rvIbCxKtMY9fDYTcvL.jpg,"[10749, 53]",477222,fr,Les charnelles,"Benoit has been driven to voyeurism and impotence due to having a cold, treacherous industrialist as a father and an exhibitionist aunt who constantly parades around nude. Jean-Pierre is a thief. Isabelle is a runaway whose stepfather tried to rape her. When the three cross paths, criminal activity, rape, madness and murder follow in this psycho-drama filled with soft-core sex.",2.9494,/5orClr9AdGQDyCOoIBIwetrxrCG.jpg,1974-02-20,Sins of the Flesh,False,4.385,13,477222,https://image.tmdb.org/t/p/w500/5orClr9AdGQDyCOoIBIwetrxrCG.jpg
3031,3042,False,/46V7HxPbdGBhlw5w2hT0I2ZD8kl.jpg,"[35, 10749]",693,en,Meet the Fockers,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",4.1985,/59fXm6N2x7QSbvt6BaBxTNBXGL8.jpg,2004-12-22,Meet the Fockers,False,6.253,4905,693,https://image.tmdb.org/t/p/w500/yr63jamc8NuEXUNQPX1fyjoEF2Q.jpg
3032,3043,False,/dx8wpD04sWu8g9oDi9j0Vi1ocqQ.jpg,"[14, 27]",1140847,en,Cinderella's Revenge,"Cinderella finds freedom from her wicked stepmother with the help of her fairy godmother. Only this time, they unleash a plan of bloody vengeance.",4.4859,/cYB3SHhITJSbRoisgn9QQTP8YkZ.jpg,2024-04-26,Cinderella's Revenge,False,5.304,46,1140847,https://image.tmdb.org/t/p/w500/cYB3SHhITJSbRoisgn9QQTP8YkZ.jpg
3033,3044,False,/xWYGs7o0lExX7XzdwyCFLZJ5C1L.jpg,"[878, 12]",1258151,ru,Кракен,"A Russian missile submarine disappears without trace during a secret mission in the Greenland Sea. A vessel is deployed to search for it, captained by the brother of the missing submarine’s commander. The search crew is tasked with locating the submarine and preventing a top-secret weapon from falling into enemy hands. Meanwhile, a geological research operation at the North Pole awakens the Kraken, a giant deep-water monster with an incredible ability to camouflage and an uncanny intelligence. As the search party narrows in on the missing submarine, they will encounter the legendary creature of the deep.",3.8154,/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg,2025-04-17,Kraken,False,7.0,16,1258151,https://image.tmdb.org/t/p/w500/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg
3034,3045,False,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,[18],10637,en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",4.2578,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,2000-09-29,Remember the Titans,False,7.642,2762,10637,https://image.tmdb.org/t/p/w500/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg
